timestamp,item_id,user_answer,user_id,content_type,bundle_id,answered_correctly,content_id,elapsed_time,bundle_had_explanation,prior_question_elapsed_time,cumulative_correct_answers,recent_accuracy,cumulative_explanations_seen,cumulative_lectures_seen,cumulative_responses_by_bundle
1569984887208,q6433,d,u678188,q,b4965,1.0,6433,18000.0,False,24000.0,1316.0,0.6,1068,50,1.0
1569984929526,e4965,-1,u678188,e,b4965,-1.0,4965,-1.0,,,,,1069,50,
1569984953465,q8594,c,u678188,q,b5945,1.0,8594,21000.0,False,18000.0,1317.0,0.8,1069,50,1.0
1569984968327,e5945,-1,u678188,e,b5945,-1.0,5945,-1.0,,,,,1070,50,
1569984983317,q9405,c,u678188,q,b6756,1.0,9405,12000.0,False,21000.0,1318.0,1.0,1070,50,1.0
1569984991574,e6756,-1,u678188,e,b6756,-1.0,6756,-1.0,,,,,1071,50,
1569985006084,q8746,a,u678188,q,b6097,1.0,8746,13000.0,False,12000.0,1319.0,1.0,1071,50,1.0
1569985015455,e6097,-1,u678188,e,b6097,-1.0,6097,-1.0,,,,,1072,50,
1570148462484,q9454,b,u678188,q,b6805,1.0,9454,24000.0,False,13000.0,1320.0,1.0,1072,50,1.0
1570148490791,e6805,-1,u678188,e,b6805,-1.0,6805,-1.0,,,,,1073,50,
1570148502076,q9725,a,u678188,q,b7076,1.0,9725,11000.0,False,24000.0,1321.0,1.0,1073,50,1.0
1570148513638,e7076,-1,u678188,e,b7076,-1.0,7076,-1.0,,,,,1074,50,
1570148536682,q6127,a,u678188,q,b4659,1.0,6127,23000.0,False,11000.0,1322.0,1.0,1074,50,1.0
1570148546724,e4659,-1,u678188,e,b4659,-1.0,4659,-1.0,,,,,1075,50,
1570148568918,q9822,d,u678188,q,b7173,1.0,9822,22000.0,False,23000.0,1323.0,1.0,1075,50,1.0
1570148588272,e7173,-1,u678188,e,b7173,-1.0,7173,-1.0,,,,,1076,50,
1570148604573,q10206,c,u678188,q,b7557,1.0,10206,16000.0,False,22000.0,1324.0,1.0,1076,50,1.0
1570148633355,e7557,-1,u678188,e,b7557,-1.0,7557,-1.0,,,,,1077,50,
1570148650970,q4605,c,u678188,q,b3137,1.0,4605,18000.0,False,16000.0,1325.0,1.0,1077,50,1.0
1570148677037,e3137,-1,u678188,e,b3137,-1.0,3137,-1.0,,,,,1078,50,
1570148692035,q5125,d,u678188,q,b3657,1.0,5125,15000.0,False,18000.0,1326.0,1.0,1078,50,1.0
1570148712185,e3657,-1,u678188,e,b3657,-1.0,3657,-1.0,,,,,1079,50,
1570148726715,q8689,b,u678188,q,b6040,1.0,8689,17000.0,False,15000.0,1327.0,1.0,1079,50,1.0
1570148748540,e6040,-1,u678188,e,b6040,-1.0,6040,-1.0,,,,,1080,50,
1570148770454,q9374,a,u678188,q,b6725,0.0,9374,23000.0,False,17000.0,1327.0,0.8,1080,50,1.0
1570148810206,e6725,-1,u678188,e,b6725,-1.0,6725,-1.0,,,,,1081,50,
1570148828223,q3692,a,u678188,q,b2224,1.0,3692,20000.0,False,23000.0,1328.0,0.8,1081,50,1.0
1570148855034,e2224,-1,u678188,e,b2224,-1.0,2224,-1.0,,,,,1082,50,
1570192177501,q780,b,u678188,q,b780,1.0,780,18000.0,False,20000.0,1329.0,0.8,1082,50,1.0
1570192222631,e780,-1,u678188,e,b780,-1.0,780,-1.0,,,,,1083,50,
1570192239896,q1061,a,u678188,q,b1061,0.0,1061,16000.0,False,18000.0,1329.0,0.6,1083,50,1.0
1570192282544,e1061,-1,u678188,e,b1061,-1.0,1061,-1.0,,,,,1084,50,
1570192300485,q904,a,u678188,q,b904,0.0,904,16000.0,False,16000.0,1329.0,0.4,1084,50,1.0
1570192338464,e904,-1,u678188,e,b904,-1.0,904,-1.0,,,,,1085,50,
1570192360165,q266,b,u678188,q,b266,0.0,266,20000.0,False,16000.0,1329.0,0.4,1085,50,1.0
1570192403655,e266,-1,u678188,e,b266,-1.0,266,-1.0,,,,,1086,50,
1570192420437,q1336,b,u678188,q,b1336,1.0,1336,15000.0,False,20000.0,1330.0,0.4,1086,50,1.0
1570192469375,e1336,-1,u678188,e,b1336,-1.0,1336,-1.0,,,,,1087,50,
1570192491540,q546,b,u678188,q,b546,0.0,546,21000.0,False,15000.0,1330.0,0.2,1087,50,1.0
1570192551981,e546,-1,u678188,e,b546,-1.0,546,-1.0,,,,,1088,50,
1570192571553,q575,b,u678188,q,b575,1.0,575,18000.0,False,21000.0,1331.0,0.4,1088,50,1.0
1570192619613,e575,-1,u678188,e,b575,-1.0,575,-1.0,,,,,1089,50,
1570192641303,q551,a,u678188,q,b551,1.0,551,20000.0,False,18000.0,1332.0,0.6,1089,50,1.0
1570192694056,e551,-1,u678188,e,b551,-1.0,551,-1.0,,,,,1090,50,
1570192713606,q280,b,u678188,q,b280,1.0,280,18000.0,False,20000.0,1333.0,0.8,1090,50,1.0
1570192763840,e280,-1,u678188,e,b280,-1.0,280,-1.0,,,,,1091,50,
1570192782197,q1364,b,u678188,q,b1364,0.0,1364,17000.0,False,18000.0,1333.0,0.6,1091,50,1.0
1570192827676,e1364,-1,u678188,e,b1364,-1.0,1364,-1.0,,,,,1092,50,
1570548724853,q8818,d,u678188,q,b6169,1.0,8818,8000.0,False,17000.0,1334.0,0.8,1092,50,1.0
1570548737829,e6169,-1,u678188,e,b6169,-1.0,6169,-1.0,,,,,1093,50,
1570548763496,q8390,b,u678188,q,b5741,1.0,8390,22000.0,False,8000.0,1335.0,0.8,1093,50,1.0
1570548786624,e5741,-1,u678188,e,b5741,-1.0,5741,-1.0,,,,,1094,50,
1570548805582,q8815,a,u678188,q,b6166,1.0,8815,14000.0,False,22000.0,1336.0,0.8,1094,50,1.0
1570548814767,e6166,-1,u678188,e,b6166,-1.0,6166,-1.0,,,,,1095,50,
1570548851249,q9375,d,u678188,q,b6726,1.0,9375,33000.0,False,14000.0,1337.0,0.8,1095,50,1.0
1570548870800,e6726,-1,u678188,e,b6726,-1.0,6726,-1.0,,,,,1096,50,
1570548885670,q9783,b,u678188,q,b7134,0.0,9783,13000.0,False,33000.0,1337.0,0.8,1096,50,1.0
1570548909679,e7134,-1,u678188,e,b7134,-1.0,7134,-1.0,,,,,1097,50,
1570548917365,q9388,a,u678188,q,b6739,1.0,9388,4000.0,False,13000.0,1338.0,0.8,1097,50,1.0
1570548924990,e6739,-1,u678188,e,b6739,-1.0,6739,-1.0,,,,,1098,50,
1570548947194,q8914,a,u678188,q,b6265,1.0,8914,20000.0,False,4000.0,1339.0,0.8,1098,50,1.0
1570548970465,e6265,-1,u678188,e,b6265,-1.0,6265,-1.0,,,,,1099,50,
1570548985380,q4848,c,u678188,q,b3380,1.0,4848,17000.0,False,20000.0,1340.0,0.8,1099,50,1.0
1570549001637,e3380,-1,u678188,e,b3380,-1.0,3380,-1.0,,,,,1100,50,
1570549043111,q9339,c,u678188,q,b6690,1.0,9339,36000.0,False,17000.0,1341.0,0.8,1100,50,1.0
1570549055759,e6690,-1,u678188,e,b6690,-1.0,6690,-1.0,,,,,1101,50,
1570549077510,q17196,d,u678188,q,b11433,0.0,17196,18000.0,False,36000.0,1341.0,0.8,1101,50,1.0
1570549325301,e11433,-1,u678188,e,b11433,-1.0,11433,-1.0,,,,,1102,50,
1570549591070,q1382,c,u678188,q,b1382,1.0,1382,17000.0,False,18000.0,1342.0,0.8,1102,50,1.0
1570549619213,e1382,-1,u678188,e,b1382,-1.0,1382,-1.0,,,,,1103,50,
1570549637304,q689,a,u678188,q,b689,1.0,689,17000.0,False,17000.0,1343.0,0.8,1103,50,1.0
1570549676637,e689,-1,u678188,e,b689,-1.0,689,-1.0,,,,,1104,50,
1570549697137,q970,c,u678188,q,b970,0.0,970,19000.0,False,17000.0,1343.0,0.6,1104,50,1.0
1570549736349,e970,-1,u678188,e,b970,-1.0,970,-1.0,,,,,1105,50,
1570549754751,q571,a,u678188,q,b571,0.0,571,16000.0,False,19000.0,1343.0,0.4,1105,50,1.0
1570549800094,e571,-1,u678188,e,b571,-1.0,571,-1.0,,,,,1106,50,
1570549824028,q871,c,u678188,q,b871,0.0,871,22000.0,False,16000.0,1343.0,0.4,1106,50,1.0
1570549868898,e871,-1,u678188,e,b871,-1.0,871,-1.0,,,,,1107,50,
1570549884049,q1366,c,u678188,q,b1366,1.0,1366,15000.0,False,22000.0,1344.0,0.4,1107,50,1.0
1570549918970,e1366,-1,u678188,e,b1366,-1.0,1366,-1.0,,,,,1108,50,
1570549938416,q545,b,u678188,q,b545,1.0,545,18000.0,False,15000.0,1345.0,0.4,1108,50,1.0
1570549981999,e545,-1,u678188,e,b545,-1.0,545,-1.0,,,,,1109,50,
1570550000909,q576,c,u678188,q,b576,1.0,576,17000.0,False,18000.0,1346.0,0.6,1109,50,1.0
1570550041182,e576,-1,u678188,e,b576,-1.0,576,-1.0,,,,,1110,50,
1570550062503,q255,c,u678188,q,b255,1.0,255,20000.0,False,17000.0,1347.0,0.8,1110,50,1.0
1570550105175,e255,-1,u678188,e,b255,-1.0,255,-1.0,,,,,1111,50,
1570550124129,q356,b,u678188,q,b356,1.0,356,17000.0,False,20000.0,1348.0,1.0,1111,50,1.0
1570550171417,e356,-1,u678188,e,b356,-1.0,356,-1.0,,,,,1112,50,
1570571497862,q9031,a,u678188,q,b6382,0.0,9031,12000.0,False,17000.0,1348.0,0.8,1112,50,1.0
1570571534900,e6382,-1,u678188,e,b6382,-1.0,6382,-1.0,,,,,1113,50,
1570571582430,q9422,c,u678188,q,b6773,1.0,9422,48000.0,False,12000.0,1349.0,0.8,1113,50,1.0
1570571611487,e6773,-1,u678188,e,b6773,-1.0,6773,-1.0,,,,,1114,50,
1570571629310,q9900,a,u678188,q,b7251,0.0,9900,18000.0,False,48000.0,1349.0,0.6,1114,50,1.0
1570571683564,e7251,-1,u678188,e,b7251,-1.0,7251,-1.0,,,,,1115,50,
1570571702420,q3833,c,u678188,q,b2365,0.0,3833,19000.0,False,18000.0,1349.0,0.4,1115,50,1.0
1570571767563,e2365,-1,u678188,e,b2365,-1.0,2365,-1.0,,,,,1116,50,
1570571799314,q8998,c,u678188,q,b6349,1.0,8998,32000.0,False,19000.0,1350.0,0.4,1116,50,1.0
1570571822119,e6349,-1,u678188,e,b6349,-1.0,6349,-1.0,,,,,1117,50,
1570571844263,q8851,c,u678188,q,b6202,1.0,8851,22000.0,False,32000.0,1351.0,0.6,1117,50,1.0
1570571889515,e6202,-1,u678188,e,b6202,-1.0,6202,-1.0,,,,,1118,50,
1570571916036,q5063,c,u678188,q,b3595,0.0,5063,27000.0,False,22000.0,1351.0,0.4,1118,50,1.0
1570571997202,e3595,-1,u678188,e,b3595,-1.0,3595,-1.0,,,,,1119,50,
1570572015226,q9451,b,u678188,q,b6802,0.0,9451,18000.0,False,27000.0,1351.0,0.4,1119,50,1.0
1570572068794,e6802,-1,u678188,e,b6802,-1.0,6802,-1.0,,,,,1120,50,
1570572080575,q8837,a,u678188,q,b6188,0.0,8837,12000.0,False,18000.0,1351.0,0.4,1120,50,1.0
1570572135112,e6188,-1,u678188,e,b6188,-1.0,6188,-1.0,,,,,1121,50,
1570572147342,q9564,a,u678188,q,b6915,0.0,9564,23000.0,False,12000.0,1351.0,0.2,1121,50,1.0
1570572198544,e6915,-1,u678188,e,b6915,-1.0,6915,-1.0,,,,,1122,50,
1570572252938,q987,a,u678188,q,b987,1.0,987,21000.0,False,23000.0,1352.0,0.2,1122,50,1.0
1570572451678,q1206,c,u678188,q,b1206,1.0,1206,17000.0,False,21000.0,1353.0,0.4,1122,50,1.0
1570572541804,e1206,-1,u678188,e,b1206,-1.0,1206,-1.0,,,,,1123,50,
1570572777466,q409,c,u678188,q,b409,0.0,409,19000.0,False,17000.0,1353.0,0.4,1123,50,1.0
1570572852982,e409,-1,u678188,e,b409,-1.0,409,-1.0,,,,,1124,50,
1570617819753,e409,-1,u678188,e,b409,-1.0,409,-1.0,,,,,1125,50,
1570617930968,q728,a,u678188,q,b728,0.0,728,22000.0,False,19000.0,1353.0,0.4,1125,50,1.0
1570618019188,q643,b,u678188,q,b643,0.0,643,17000.0,False,22000.0,1353.0,0.4,1125,50,1.0
1570618081932,e643,-1,u678188,e,b643,-1.0,643,-1.0,,,,,1126,50,
1570618099045,q1103,a,u678188,q,b1103,1.0,1103,17000.0,False,17000.0,1354.0,0.4,1126,50,1.0
1570618142668,e1103,-1,u678188,e,b1103,-1.0,1103,-1.0,,,,,1127,50,
1570618159949,q684,b,u678188,q,b684,1.0,684,17000.0,False,17000.0,1355.0,0.4,1127,50,1.0
1570618227993,q1003,c,u678188,q,b1003,1.0,1003,20000.0,False,17000.0,1356.0,0.6,1127,50,1.0
1570618299739,q245,c,u678188,q,b245,1.0,245,17000.0,False,20000.0,1357.0,0.8,1127,50,1.0
1570618363780,q223,b,u678188,q,b223,1.0,223,18000.0,False,17000.0,1358.0,1.0,1127,50,1.0
1570676533063,q1351,a,u678188,q,b1351,0.0,1351,18000.0,False,18000.0,1358.0,0.8,1127,50,1.0
1570676573490,e1351,-1,u678188,e,b1351,-1.0,1351,-1.0,,,,,1128,50,
1570676587588,q1045,b,u678188,q,b1045,1.0,1045,16000.0,False,18000.0,1359.0,0.8,1128,50,1.0
1570676712891,e1045,-1,u678188,e,b1045,-1.0,1045,-1.0,,,,,1129,50,
1570676731838,q521,c,u678188,q,b521,1.0,521,18000.0,False,16000.0,1360.0,0.8,1129,50,1.0
1570676773324,e521,-1,u678188,e,b521,-1.0,521,-1.0,,,,,1130,50,
1570676794098,q875,b,u678188,q,b875,0.0,875,19000.0,False,18000.0,1360.0,0.6,1130,50,1.0
1570676867939,e875,-1,u678188,e,b875,-1.0,875,-1.0,,,,,1131,50,
1570676886915,q585,b,u678188,q,b585,0.0,585,18000.0,False,19000.0,1360.0,0.4,1131,50,1.0
1570676934333,e585,-1,u678188,e,b585,-1.0,585,-1.0,,,,,1132,50,
1570676955362,q1331,b,u678188,q,b1331,1.0,1331,20000.0,False,18000.0,1361.0,0.6,1132,50,1.0
1570677030498,e1331,-1,u678188,e,b1331,-1.0,1331,-1.0,,,,,1133,50,
1570677049179,q417,c,u678188,q,b417,0.0,417,17000.0,False,20000.0,1361.0,0.4,1133,50,1.0
1570677092177,e417,-1,u678188,e,b417,-1.0,417,-1.0,,,,,1134,50,
1570677112488,q924,b,u678188,q,b924,1.0,924,19000.0,False,17000.0,1362.0,0.4,1134,50,1.0
1570677168593,e924,-1,u678188,e,b924,-1.0,924,-1.0,,,,,1135,50,
1570677189375,q892,c,u678188,q,b892,1.0,892,19000.0,False,19000.0,1363.0,0.6,1135,50,1.0
1570677225634,e892,-1,u678188,e,b892,-1.0,892,-1.0,,,,,1136,50,
1570677245854,q582,b,u678188,q,b582,0.0,582,19000.0,False,19000.0,1363.0,0.6,1136,50,1.0
1570677342306,e582,-1,u678188,e,b582,-1.0,582,-1.0,,,,,1137,50,
1570677381135,q8590,a,u678188,q,b5941,1.0,8590,16000.0,False,19000.0,1364.0,0.6,1137,50,1.0
1570677393959,e5941,-1,u678188,e,b5941,-1.0,5941,-1.0,,,,,1138,50,
1570677416813,q9554,c,u678188,q,b6905,1.0,9554,16000.0,False,16000.0,1365.0,0.8,1138,50,1.0
1570677419871,e6905,-1,u678188,e,b6905,-1.0,6905,-1.0,,,,,1139,50,
1570677434043,q9352,b,u678188,q,b6703,1.0,9352,12000.0,False,16000.0,1366.0,0.8,1139,50,1.0
1570677440164,e6703,-1,u678188,e,b6703,-1.0,6703,-1.0,,,,,1140,50,
1570677460362,q5305,a,u678188,q,b3837,1.0,5305,17000.0,False,12000.0,1367.0,0.8,1140,50,1.0
1570677472479,e3837,-1,u678188,e,b3837,-1.0,3837,-1.0,,,,,1141,50,
1570677487370,q9770,c,u678188,q,b7121,1.0,9770,12000.0,False,17000.0,1368.0,1.0,1141,50,1.0
1570677490324,e7121,-1,u678188,e,b7121,-1.0,7121,-1.0,,,,,1142,50,
1570677506965,q9447,a,u678188,q,b6798,1.0,9447,13000.0,False,12000.0,1369.0,1.0,1142,50,1.0
1570677510019,e6798,-1,u678188,e,b6798,-1.0,6798,-1.0,,,,,1143,50,
1570677527615,q9826,b,u678188,q,b7177,1.0,9826,14000.0,False,13000.0,1370.0,1.0,1143,50,1.0
1570677531442,e7177,-1,u678188,e,b7177,-1.0,7177,-1.0,,,,,1144,50,
1570677558582,q8595,c,u678188,q,b5946,1.0,8595,25000.0,False,14000.0,1371.0,1.0,1144,50,1.0
1570677566547,e5946,-1,u678188,e,b5946,-1.0,5946,-1.0,,,,,1145,50,
1570677591992,q4450,b,u678188,q,b2982,1.0,4450,23000.0,False,25000.0,1372.0,1.0,1145,50,1.0
1570677614383,e2982,-1,u678188,e,b2982,-1.0,2982,-1.0,,,,,1146,50,
1570677682153,q8683,c,u678188,q,b6034,1.0,8683,63000.0,False,23000.0,1373.0,1.0,1146,50,1.0
1570677707111,e6034,-1,u678188,e,b6034,-1.0,6034,-1.0,,,,,1147,50,
1570756575388,q1126,a,u678188,q,b1126,0.0,1126,18000.0,False,63000.0,1373.0,0.8,1147,50,1.0
1570756625197,e1126,-1,u678188,e,b1126,-1.0,1126,-1.0,,,,,1148,50,
1570756643323,q1323,b,u678188,q,b1323,0.0,1323,16000.0,False,18000.0,1373.0,0.6,1148,50,1.0
1570756682817,e1323,-1,u678188,e,b1323,-1.0,1323,-1.0,,,,,1149,50,
1570756702554,q620,b,u678188,q,b620,1.0,620,18000.0,False,16000.0,1374.0,0.6,1149,50,1.0
1570756752752,e620,-1,u678188,e,b620,-1.0,620,-1.0,,,,,1150,50,
1570756772928,q615,a,u678188,q,b615,1.0,615,19000.0,False,18000.0,1375.0,0.6,1150,50,1.0
1570756810676,e615,-1,u678188,e,b615,-1.0,615,-1.0,,,,,1151,50,
1570756826012,q812,a,u678188,q,b812,1.0,812,16000.0,False,19000.0,1376.0,0.6,1151,50,1.0
1570756859409,e812,-1,u678188,e,b812,-1.0,812,-1.0,,,,,1152,50,
1570756877026,q988,c,u678188,q,b988,1.0,988,16000.0,False,16000.0,1377.0,0.8,1152,50,1.0
1570756917939,e988,-1,u678188,e,b988,-1.0,988,-1.0,,,,,1153,50,
1570756934950,q1199,a,u678188,q,b1199,1.0,1199,15000.0,False,16000.0,1378.0,1.0,1153,50,1.0
1570756973612,e1199,-1,u678188,e,b1199,-1.0,1199,-1.0,,,,,1154,50,
1570756991615,q1198,c,u678188,q,b1198,0.0,1198,17000.0,False,15000.0,1378.0,0.8,1154,50,1.0
1570757044750,e1198,-1,u678188,e,b1198,-1.0,1198,-1.0,,,,,1155,50,
1570757067091,q406,a,u678188,q,b406,1.0,406,19000.0,False,17000.0,1379.0,0.8,1155,50,1.0
1570757111325,e406,-1,u678188,e,b406,-1.0,406,-1.0,,,,,1156,50,
1570757132883,q502,a,u678188,q,b502,0.0,502,19000.0,False,19000.0,1379.0,0.6,1156,50,1.0
1570757178330,e502,-1,u678188,e,b502,-1.0,502,-1.0,,,,,1157,50,
1570794400478,q5574,a,u678188,q,b4106,0.0,5574,21000.0,False,19000.0,1379.0,0.4,1157,50,1.0
1570794439428,e4106,-1,u678188,e,b4106,-1.0,4106,-1.0,,,,,1158,50,
1570794459481,q8825,c,u678188,q,b6176,1.0,8825,21000.0,False,21000.0,1380.0,0.4,1158,50,1.0
1570794489569,e6176,-1,u678188,e,b6176,-1.0,6176,-1.0,,,,,1159,50,
1570794516524,q6507,b,u678188,q,b5039,0.0,6507,27000.0,False,21000.0,1380.0,0.4,1159,50,1.0
1570794593021,e5039,-1,u678188,e,b5039,-1.0,5039,-1.0,,,,,1160,50,
1570794605759,q9546,a,u678188,q,b6897,0.0,9546,13000.0,False,27000.0,1380.0,0.2,1160,50,1.0
1570794645268,e6897,-1,u678188,e,b6897,-1.0,6897,-1.0,,,,,1161,50,
1570794664403,q17090,b,u678188,q,b11327,0.0,17090,19000.0,False,13000.0,1380.0,0.2,1161,50,1.0
1570794709781,e11327,-1,u678188,e,b11327,-1.0,11327,-1.0,,,,,1162,50,
1570794738859,q6221,c,u678188,q,b4753,1.0,6221,29000.0,False,19000.0,1381.0,0.4,1162,50,1.0
1570794757888,e4753,-1,u678188,e,b4753,-1.0,4753,-1.0,,,,,1163,50,
1570794773276,q8920,a,u678188,q,b6271,0.0,8920,16000.0,False,29000.0,1381.0,0.2,1163,50,1.0
1570794822185,e6271,-1,u678188,e,b6271,-1.0,6271,-1.0,,,,,1164,50,
1570794838197,q9468,b,u678188,q,b6819,0.0,9468,17000.0,False,16000.0,1381.0,0.2,1164,50,1.0
1570794880801,e6819,-1,u678188,e,b6819,-1.0,6819,-1.0,,,,,1165,50,
1570794892914,q9551,b,u678188,q,b6902,1.0,9551,12000.0,False,17000.0,1382.0,0.4,1165,50,1.0
1570794913761,e6902,-1,u678188,e,b6902,-1.0,6902,-1.0,,,,,1166,50,
1570794938198,q8373,d,u678188,q,b5724,1.0,8373,25000.0,False,12000.0,1383.0,0.6,1166,50,1.0
1570794956482,e5724,-1,u678188,e,b5724,-1.0,5724,-1.0,,,,,1167,50,
1570891317253,q1329,b,u678188,q,b1329,1.0,1329,16000.0,False,25000.0,1384.0,0.6,1167,50,1.0
1570891366261,e1329,-1,u678188,e,b1329,-1.0,1329,-1.0,,,,,1168,50,
1570891385143,q1097,a,u678188,q,b1097,0.0,1097,17000.0,False,16000.0,1384.0,0.6,1168,50,1.0
1570891428235,e1097,-1,u678188,e,b1097,-1.0,1097,-1.0,,,,,1169,50,
1570891447572,q338,b,u678188,q,b338,1.0,338,18000.0,False,17000.0,1385.0,0.8,1169,50,1.0
1570891498008,e338,-1,u678188,e,b338,-1.0,338,-1.0,,,,,1170,50,
1570891513211,q486,b,u678188,q,b486,1.0,486,16000.0,False,18000.0,1386.0,0.8,1170,50,1.0
1570891554597,e486,-1,u678188,e,b486,-1.0,486,-1.0,,,,,1171,50,
1570891569143,q695,a,u678188,q,b695,1.0,695,15000.0,False,16000.0,1387.0,0.8,1171,50,1.0
1570891613843,e695,-1,u678188,e,b695,-1.0,695,-1.0,,,,,1172,50,
1570891632839,q1014,b,u678188,q,b1014,1.0,1014,17000.0,False,15000.0,1388.0,0.8,1172,50,1.0
1570891672571,e1014,-1,u678188,e,b1014,-1.0,1014,-1.0,,,,,1173,50,
1570891690860,q1143,b,u678188,q,b1143,0.0,1143,16000.0,False,17000.0,1388.0,0.8,1173,50,1.0
1570891738168,e1143,-1,u678188,e,b1143,-1.0,1143,-1.0,,,,,1174,50,
1570891755978,q485,b,u678188,q,b485,1.0,485,16000.0,False,16000.0,1389.0,0.8,1174,50,1.0
1570891798928,e485,-1,u678188,e,b485,-1.0,485,-1.0,,,,,1175,50,
1570891811368,q953,a,u678188,q,b953,0.0,953,16000.0,False,16000.0,1389.0,0.6,1175,50,1.0
1570891864960,e953,-1,u678188,e,b953,-1.0,953,-1.0,,,,,1176,50,
1570891885079,q201,c,u678188,q,b201,1.0,201,18000.0,False,16000.0,1390.0,0.6,1176,50,1.0
1570891913830,e201,-1,u678188,e,b201,-1.0,201,-1.0,,,,,1177,50,
1570891959555,q8844,a,u678188,q,b6195,0.0,8844,23000.0,False,18000.0,1390.0,0.4,1177,50,1.0
1570891989493,e6195,-1,u678188,e,b6195,-1.0,6195,-1.0,,,,,1178,50,
1570892004741,q17271,d,u678188,q,b11508,1.0,17271,11000.0,False,23000.0,1391.0,0.6,1178,50,1.0
1570892012705,e11508,-1,u678188,e,b11508,-1.0,11508,-1.0,,,,,1179,50,
1570892024487,q8600,b,u678188,q,b5951,1.0,8600,8000.0,False,11000.0,1392.0,0.6,1179,50,1.0
1570892029571,e5951,-1,u678188,e,b5951,-1.0,5951,-1.0,,,,,1180,50,
1570892045407,q4833,d,u678188,q,b3365,1.0,4833,13000.0,False,8000.0,1393.0,0.8,1180,50,1.0
1570892049071,e3365,-1,u678188,e,b3365,-1.0,3365,-1.0,,,,,1181,50,
1570892065000,q8831,a,u678188,q,b6182,1.0,8831,13000.0,False,13000.0,1394.0,0.8,1181,50,1.0
1570892082064,e6182,-1,u678188,e,b6182,-1.0,6182,-1.0,,,,,1182,50,
1570892105995,q5104,d,u678188,q,b3636,1.0,5104,21000.0,False,13000.0,1395.0,1.0,1182,50,1.0
1570892111821,e3636,-1,u678188,e,b3636,-1.0,3636,-1.0,,,,,1183,50,
1570892144110,q6360,d,u678188,q,b4892,0.0,6360,30000.0,False,21000.0,1395.0,0.8,1183,50,1.0
1570892199910,e4892,-1,u678188,e,b4892,-1.0,4892,-1.0,,,,,1184,50,
1570892210888,q9824,c,u678188,q,b7175,1.0,9824,8000.0,False,30000.0,1396.0,0.8,1184,50,1.0
1570892214527,e7175,-1,u678188,e,b7175,-1.0,7175,-1.0,,,,,1185,50,
1570892227685,q8599,a,u678188,q,b5950,1.0,8599,11000.0,False,8000.0,1397.0,0.8,1185,50,1.0
1570892230431,e5950,-1,u678188,e,b5950,-1.0,5950,-1.0,,,,,1186,50,
1570892251758,q8846,a,u678188,q,b6197,1.0,8846,20000.0,False,11000.0,1398.0,0.8,1186,50,1.0
1570892257228,e6197,-1,u678188,e,b6197,-1.0,6197,-1.0,,,,,1187,50,
1570926318674,q1262,a,u678188,q,b1262,0.0,1262,20000.0,False,20000.0,1398.0,0.6,1187,50,1.0
1570926359652,e1262,-1,u678188,e,b1262,-1.0,1262,-1.0,,,,,1188,50,
1570926376094,q1358,b,u678188,q,b1358,1.0,1358,20000.0,False,20000.0,1399.0,0.8,1188,50,1.0
1570926418551,e1358,-1,u678188,e,b1358,-1.0,1358,-1.0,,,,,1189,50,
1570926434366,q456,b,u678188,q,b456,0.0,456,18000.0,False,20000.0,1399.0,0.6,1189,50,1.0
1570926452402,e456,-1,u678188,e,b456,-1.0,456,-1.0,,,,,1190,50,
1567957115103,q1983,d,u681075,q,b1595,1.0,1983,4333.0,False,,1.0,1.0,0,0,1.0
1567992414559,q1153,a,u681075,q,b1153,1.0,1153,3000.0,False,4333.0,2.0,1.0,0,0,1.0
1567992425206,e1153,-1,u681075,e,b1153,-1.0,1153,-1.0,,,,,1,0,
1567992470141,q1266,c,u681075,q,b1266,0.0,1266,2000.0,False,3000.0,2.0,0.6666666666666666,1,0,1.0
1567992524352,e1266,-1,u681075,e,b1266,-1.0,1266,-1.0,,,,,2,0,
1567992568203,q158,c,u681075,q,b158,1.0,158,24000.0,False,2000.0,3.0,0.75,2,0,1.0
1567992582461,e158,-1,u681075,e,b158,-1.0,158,-1.0,,,,,3,0,
1567992629230,e5633,-1,u681075,e,b5633,-1.0,5633,-1.0,,,,,4,0,
1567992677611,e5649,-1,u681075,e,b5649,-1.0,5649,-1.0,,,,,5,0,
1567992695108,q10982,c,u681075,q,b8035,1.0,10982,21000.0,False,24000.0,4.0,0.8,5,0,1.0
1567992725962,e8035,-1,u681075,e,b8035,-1.0,8035,-1.0,,,,,6,0,
1567992748758,q8103,d,u681075,q,b5574,1.0,8103,23000.0,False,21000.0,5.0,0.8,6,0,1.0
1567992768068,e5574,-1,u681075,e,b5574,-1.0,5574,-1.0,,,,,7,0,
1567992809858,q6387,b,u681075,q,b4919,1.0,6387,21000.0,False,23000.0,6.0,0.8,7,0,1.0
1567992860604,e4919,-1,u681075,e,b4919,-1.0,4919,-1.0,,,,,8,0,
1567992932373,q6527,d,u681075,q,b5059,1.0,6527,30000.0,False,21000.0,7.0,1.0,8,0,1.0
1567992970503,e5059,-1,u681075,e,b5059,-1.0,5059,-1.0,,,,,9,0,
1568078805263,q3423,b,u681075,q,b2075,1.0,3423,6333.0,False,30000.0,8.0,1.0,9,0,1.0
1568078911004,e2075,-1,u681075,e,b2075,-1.0,2075,-1.0,,,,,10,0,
1568211744398,e5059,-1,u681075,e,b5059,-1.0,5059,-1.0,,,,,11,0,
